time,open,high,low,close,Volume,Volume MA,ATR
2014-07-28T22:00:00Z,0.8713,0.8713,0.8713,0.8713,0,0,0.001984594995656543
2014-07-29T22:00:00Z,0.8667,0.8667,0.8667,0.8667,0,0,0.0021714096388239282
2014-07-30T22:00:00Z,0.8644,0.8644,0.8644,0.8644,0,0,0.002180594664622225
2014-07-31T22:00:00Z,0.8635,0.8635,0.8635,0.8635,0,0,0.002089123617149202
2014-08-03T22:00:00Z,0.8641,0.8641,0.8641,0.8641,0,0,0.001982757644495683
2014-08-04T22:00:00Z,0.8602,0.8602,0.8602,0.8602,0,0,0.0021197035270317066
2014-08-05T22:00:00Z,0.8651,0.8651,0.8651,0.8651,0,0,0.002318296132243728
2014-08-06T22:00:00Z,0.8585,0.8585,0.8585,0.8585,0,0,0.0026241321227977433
2014-08-07T22:00:00Z,0.8605,0.8605,0.8605,0.8605,0,0,0.0025795512568836188
2014-08-10T22:00:00Z,0.8587,0.8587,0.8587,0.8587,0,0,0.0025238690242490765
2014-08-11T22:00:00Z,0.8599,0.8599,0.8599,0.8599,0,0,0.0024293069510884263
2014-08-12T22:00:00Z,0.8622,0.8622,0.8622,0.8622,0,0,0.0024200707402963935
2014-08-13T22:00:00Z,0.8637,0.8637,0.8637,0.8637,0,0,0.0023543514017037976
2014-08-14T22:00:00Z,0.8618,0.8618,0.8618,0.8618,0,0,0.0023218977301535273
2014-08-17T22:00:00Z,0.8658,0.8658,0.8658,0.8658,0,0,0.0024417621779997045
2014-08-18T22:00:00Z,0.8637,0.8637,0.8637,0.8637,0,0,0.0024173505938568677
2014-08-19T22:00:00Z,0.8607,0.8607,0.8607,0.8607,0,0,0.0024589684085813772
2014-08-20T22:00:00Z,0.8624,0.8624,0.8624,0.8624,0,0,0.0024047563793969952
2014-08-21T22:00:00Z,0.8639,0.8639,0.8639,0.8639,0,0,0.002340130923725777
2014-08-24T22:00:00Z,0.863,0.863,0.863,0.863,0,0,0.0022372644291739365
2014-08-25T22:00:00Z,0.8651,0.8651,0.8651,0.8651,0,0,0.0022274598270900833
2014-08-26T22:00:00Z,0.8672,0.8672,0.8672,0.8672,0,0,0.002218355553726505
2014-08-27T22:00:00Z,0.8697,0.8697,0.8697,0.8697,0,0,0.0022384730141746163
2014-08-28T22:00:00Z,0.8686,0.8686,0.8686,0.8686,0,0,0.0021571535131621427
2014-09-01T22:00:00Z,0.8612,0.8612,0.8612,0.8612,0,0,0.0025316425479362803
2014-09-02T22:00:00Z,0.8664,0.8664,0.8664,0.8664,0,0,0.0027222395087979734
2014-09-03T22:00:00Z,0.8674,0.8674,0.8674,0.8674,0,0,0.0025992224010266897
2014-09-04T22:00:00Z,0.8682,0.8682,0.8682,0.8682,0,0,0.0024707065152390706
2014-09-07T22:00:00Z,0.8591,0.8591,0.8591,0.8591,0,0,0.00294422747843628
2014-09-08T22:00:00Z,0.8511,0.8511,0.8511,0.8511,0,0,0.003305354087119403
2014-09-09T22:00:00Z,0.8459,0.8459,0.8459,0.8459,0,0,0.0034406859380394445
2014-09-10T22:00:00Z,0.84,0.84,0.84,0.84,0,0,0.0036163512281794856
2014-09-11T22:00:00Z,0.8371,0.8371,0.8371,0.8371,0,0,0.0035651832833095234
2014-09-14T22:00:00Z,0.8355,0.8355,0.8355,0.8355,0,0,0.00342481304878741
2014-09-15T22:00:00Z,0.841,0.841,0.841,0.841,0,0,0.003573040688159734
2014-09-16T22:00:00Z,0.833,0.833,0.833,0.833,0,0,0.003889252067576896
2014-09-17T22:00:00Z,0.832,0.832,0.832,0.832,0,0,0.0036828769198928323
2014-09-18T22:00:00Z,0.8274,0.8274,0.8274,0.8274,0,0,0.003748385711329054
2014-09-21T22:00:00Z,0.8239,0.8239,0.8239,0.8239,0,0,0.0037306438748055545
2014-09-22T22:00:00Z,0.8195,0.8195,0.8195,0.8195,0,0,0.0037784550266051547
2014-09-23T22:00:00Z,0.8231,0.8231,0.8231,0.8231,0,0,0.003765708238990504
2014-09-24T22:00:00Z,0.8146,0.8146,0.8146,0.8146,0,0,0.004103871936205472
2014-09-25T22:00:00Z,0.8154,0.8154,0.8154,0.8154,0,0,0.0038678810836193685
2014-09-28T22:00:00Z,0.8124,0.8124,0.8124,0.8124,0,0,0.0038058895776465563
2014-09-29T22:00:00Z,0.8149,0.8149,0.8149,0.8149,0,0,0.003712611750671799
2014-09-30T22:00:00Z,0.8125,0.8125,0.8125,0.8125,0,0,0.0036188537684809534
2014-10-01T22:00:00Z,0.8193,0.8193,0.8193,0.8193,0,0,0.0038460784993037444
2014-10-02T22:00:00Z,0.8073,0.8073,0.8073,0.8073,0,0,0.004428501463639192
2014-10-05T22:00:00Z,0.8143,0.8143,0.8143,0.8143,0,0,0.004612179930522107
2014-10-06T22:00:00Z,0.8178,0.8178,0.8178,0.8178,0,0,0.004532738506913382
2014-10-07T22:00:00Z,0.8201,0.8201,0.8201,0.8201,0,0,0.004373257184991003
2014-10-08T22:00:00Z,0.8126,0.8126,0.8126,0.8126,0,0,0.00459659595749165
2014-10-09T22:00:00Z,0.8081,0.8081,0.8081,0.8081,0,0,0.0045896962462422435
2014-10-12T22:00:00Z,0.8117,0.8117,0.8117,0.8117,0,0,0.004519003657224936
2014-10-13T22:00:00Z,0.8061,0.8061,0.8061,0.8061,0,0,0.004596217681708864
2014-10-14T22:00:00Z,0.8053,0.8053,0.8053,0.8053,0,0,0.004325059275872518
2014-10-15T22:00:00Z,0.8095,0.8095,0.8095,0.8095,0,0,0.0043161264704530515
2014-10-16T22:00:00Z,0.8085,0.8085,0.8085,0.8085,0,0,0.004079260293992119
2014-10-19T22:00:00Z,0.8121,0.8121,0.8121,0.8121,0,0,0.004045027415849828
2014-10-20T22:00:00Z,0.8113,0.8113,0.8113,0.8113,0,0,0.0038132397432891277
2014-10-21T22:00:00Z,0.8118,0.8118,0.8118,0.8118,0,0,0.0035765797616256144
2014-10-22T22:00:00Z,0.8102,0.8102,0.8102,0.8102,0,0,0.0034353954929380657
2014-10-23T22:00:00Z,0.8139,0.8139,0.8139,0.8139,0,0,0.0034542958148710556
2014-10-26T22:00:00Z,0.8158,0.8158,0.8158,0.8158,0,0,0.0033432746852374096
2014-10-27T22:00:00Z,0.8205,0.8205,0.8205,0.8205,0,0,0.003440183636291883
2014-10-28T22:00:00Z,0.8166,0.8166,0.8166,0.8166,0,0,0.0034730276622710354
2014-10-29T22:00:00Z,0.8204,0.8204,0.8204,0.8204,0,0,0.0034963828292516774
2014-10-30T22:00:00Z,0.8169,0.8169,0.8169,0.8169,0,0,0.0034966411985908473
2014-11-02T23:00:00Z,0.8078,0.8078,0.8078,0.8078,0,0,0.0038968811129772153
2014-11-03T23:00:00Z,0.8128,0.8128,0.8128,0.8128,0,0,0.003975675319193129
2014-11-04T23:00:00Z,0.7996,0.7996,0.7996,0.7996,0,0,0.004634555653536476
2014-11-05T23:00:00Z,0.7978,0.7978,0.7978,0.7978,0,0,0.0044320873925695866
2014-11-06T23:00:00Z,0.8006,0.8006,0.8006,0.8006,0,0,0.004315509721671761
2014-11-09T23:00:00Z,0.8008,0.8008,0.8008,0.8008,0,0,0.0040215447415523475
2014-11-10T23:00:00Z,0.805,0.805,0.805,0.805,0,0,0.004034291545727186
2014-11-11T23:00:00Z,0.8086,0.8086,0.8086,0.8086,0,0,0.004003270721032383
2014-11-12T23:00:00Z,0.8085,0.8085,0.8085,0.8085,0,0,0.003724465669530069
2014-11-13T23:00:00Z,0.8119,0.8119,0.8119,0.8119,0,0,0.0037012895502779183
2014-11-16T23:00:00Z,0.8077,0.8077,0.8077,0.8077,0,0,0.0037369117252580653
2014-11-17T23:00:00Z,0.8112,0.8112,0.8112,0.8112,0,0,0.0037199894591682077
2014-11-18T23:00:00Z,0.8011,0.8011,0.8011,0.8011,0,0,0.00417570449779905
2014-11-19T23:00:00Z,0.8035,0.8035,0.8035,0.8035,0,0,0.004048868462241972
2014-11-20T23:00:00Z,0.8063,0.8063,0.8063,0.8063,0,0,0.003959663572081833
2014-11-23T23:00:00Z,0.8005,0.8005,0.8005,0.8005,0,0,0.004091116174075989
2014-11-24T23:00:00Z,0.7938,0.7938,0.7938,0.7938,0,0,0.004277465018784851
2014-11-25T23:00:00Z,0.7966,0.7966,0.7966,0.7966,0,0,0.004171931803157363
2014-11-27T23:00:00Z,0.7939,0.7939,0.7939,0.7939,0,0,0.004066793817217545
2014-11-30T23:00:00Z,0.7947,0.7947,0.7947,0.7947,0,0,0.003833451401702
2014-12-01T23:00:00Z,0.7904,0.7904,0.7904,0.7904,0,0,0.0038667763015804266
2014-12-02T23:00:00Z,0.7887,0.7887,0.7887,0.7887,0,0,0.0037120065657532558
2014-12-03T23:00:00Z,0.7898,0.7898,0.7898,0.7898,0,0,0.003525434668199451
2014-12-04T23:00:00Z,0.7847,0.7847,0.7847,0.7847,0,0,0.0036379036204709186
2014-12-07T23:00:00Z,0.7848,0.7848,0.7848,0.7848,0,0,0.0033851962190087174
2014-12-08T23:00:00Z,0.7838,0.7838,0.7838,0.7838,0,0,0.003214825060508095
2014-12-09T23:00:00Z,0.7828,0.7828,0.7828,0.7828,0,0,0.0030566232704718026
2014-12-10T23:00:00Z,0.7785,0.7785,0.7785,0.7785,0,0,0.0031454358940095372
2014-12-11T23:00:00Z,0.7771,0.7771,0.7771,0.7771,0,0,0.0030207619015802816
2014-12-14T23:00:00Z,0.7754,0.7754,0.7754,0.7754,0,0,0.0029264217657531213
2014-12-15T23:00:00Z,0.7743,0.7743,0.7743,0.7743,0,0,0.0027959630681993262
2014-12-16T23:00:00Z,0.7661,0.7661,0.7661,0.7661,0,0,0.0031819657061850875
2014-12-17T23:00:00Z,0.7737,0.7737,0.7737,0.7737,0,0,0.003497539584314728
2014-12-18T23:00:00Z,0.772,0.772,0.772,0.772,0,0,0.0033691438997208215
2014-12-21T23:00:00Z,0.7727,0.7727,0.7727,0.7727,0,0,0.0031784907640264796
2014-12-22T23:00:00Z,0.7694,0.7694,0.7694,0.7694,0,0,0.003187169995167451
2014-12-23T23:00:00Z,0.7719,0.7719,0.7719,0.7719,0,0,0.0031380864240840656
2014-12-25T23:00:00Z,0.7723,0.7723,0.7723,0.7723,0,0,0.002942508822363772
2014-12-28T23:00:00Z,0.7733,0.7733,0.7733,0.7733,0,0,0.002803758192194931
2014-12-29T23:00:00Z,0.7779,0.7779,0.7779,0.7779,0,0,0.002932061178466725
2014-12-30T23:00:00Z,0.7781,0.7781,0.7781,0.7781,0,0,0.002736913951433386
2015-01-01T23:00:00Z,0.7709,0.7709,0.7709,0.7709,0,0,0.003055705812045286
2015-01-04T23:00:00Z,0.7696,0.7696,0.7696,0.7696,0,0,0.002930298254042057
2015-01-05T23:00:00Z,0.7687,0.7687,0.7687,0.7687,0,0,0.002785276950181903
2015-01-06T23:00:00Z,0.7674,0.7674,0.7674,0.7674,0,0,0.0026791857394546296
2015-01-07T23:00:00Z,0.769,0.769,0.769,0.769,0,0,0.002602101043779302
2015-01-08T23:00:00Z,0.7754,0.7754,0.7754,0.7754,0,0,0.0028733795406522063
2015-01-11T23:00:00Z,0.7711,0.7711,0.7711,0.7711,0,0,0.0029752810020341894
2015-01-12T23:00:00Z,0.7692,0.7692,0.7692,0.7692,0,0,0.0028984752161746057
2015-01-13T23:00:00Z,0.7681,0.7681,0.7681,0.7681,0,0,0.0027700127007335615
2015-01-14T23:00:00Z,0.7739,0.7739,0.7739,0.7739,0,0,0.0029864403649668804
2015-01-15T23:00:00Z,0.7757,0.7757,0.7757,0.7757,0,0,0.002901694624612097
2015-01-19T23:00:00Z,0.7683,0.7683,0.7683,0.7683,0,0,0.003223002151425516
2015-01-20T23:00:00Z,0.7651,0.7651,0.7651,0.7651,0,0,0.0032213591406094065
2015-01-21T23:00:00Z,0.7623,0.7623,0.7623,0.7623,0,0,0.0031912620591373077
2015-01-22T23:00:00Z,0.7498,0.7498,0.7498,0.7498,0,0,0.003856171912056068
2015-01-25T23:00:00Z,0.7497,0.7497,0.7497,0.7497,0,0,0.0035878739183377766
2015-01-26T23:00:00Z,0.7507,0.7507,0.7507,0.7507,0,0,0.0034030257813136497
2015-01-27T23:00:00Z,0.7535,0.7535,0.7535,0.7535,0,0,0.0033599525112198115
2015-01-28T23:00:00Z,0.737,0.737,0.737,0.737,0,0,0.004298527331846965
2015-01-29T23:00:00Z,0.7388,0.7388,0.7388,0.7388,0,0,0.0041200610938578975
2015-02-01T23:00:00Z,0.7398,0.7398,0.7398,0.7398,0,0,0.0038971995871537623
2015-02-02T23:00:00Z,0.7424,0.7424,0.7424,0.7424,0,0,0.003804542473785632
2015-02-03T23:00:00Z,0.7409,0.7409,0.7409,0.7409,0,0,0.0036399322970866546
2015-02-04T23:00:00Z,0.7435,0.7435,0.7435,0.7435,0,0,0.0035656514187233255
2015-02-05T23:00:00Z,0.7463,0.7463,0.7463,0.7463,0,0,0.0035109620316716534
2015-02-08T23:00:00Z,0.7473,0.7473,0.7473,0.7473,0,0,0.003331607600837964
2015-02-09T23:00:00Z,0.7434,0.7434,0.7434,0.7434,0,0,0.003372207057920968
2015-02-10T23:00:00Z,0.7376,0.7376,0.7376,0.7376,0,0,0.0035456208394980355
2015-02-11T23:00:00Z,0.7419,0.7419,0.7419,0.7419,0,0,0.003599505065248174
2015-02-12T23:00:00Z,0.7439,0.7439,0.7439,0.7439,0,0,0.003485254703444733
2015-02-16T23:00:00Z,0.7508,0.7508,0.7508,0.7508,0,0,0.0037291650817701106
2015-02-17T23:00:00Z,0.7506,0.7506,0.7506,0.7506,0,0,0.0034770818616436726
2015-02-18T23:00:00Z,0.7478,0.7478,0.7478,0.7478,0,0,0.003428718871526269
2015-02-19T23:00:00Z,0.7533,0.7533,0.7533,0.7533,0,0,0.003576667523560103
2015-02-22T23:00:00Z,0.7491,0.7491,0.7491,0.7491,0,0,0.0036211912718772375
2015-02-23T23:00:00Z,0.7507,0.7507,0.7507,0.7507,0,0,0.0034768204667431526
2015-02-24T23:00:00Z,0.7569,0.7569,0.7569,0.7569,0,0,0.0036713332905472123
2015-02-25T23:00:00Z,0.7504,0.7504,0.7504,0.7504,0,0,0.0038733809126509874
2015-02-26T23:00:00Z,0.752,0.752,0.752,0.752,0,0,0.0037109965617473486
2015-03-01T23:00:00Z,0.7492,0.7492,0.7492,0.7492,0,0,0.0036459253787653966
2015-03-02T23:00:00Z,0.7536,0.7536,0.7536,0.7536,0,0,0.00369978785171073
2015-03-03T23:00:00Z,0.7526,0.7526,0.7526,0.7526,0,0,0.0035069458623028208
2015-03-04T23:00:00Z,0.7472,0.7472,0.7472,0.7472,0,0,0.0036421640149954812
2015-03-05T23:00:00Z,0.7438,0.7438,0.7438,0.7438,0,0,0.003624866585352944
2015-03-08T22:00:00Z,0.7411,0.7411,0.7411,0.7411,0,0,0.003558804686399165
2015-03-09T22:00:00Z,0.7326,0.7326,0.7326,0.7326,0,0,0.003911747208799221
2015-03-10T22:00:00Z,0.7291,0.7291,0.7291,0.7291,0,0,0.003882336693884995
2015-03-11T22:00:00Z,0.7395,0.7395,0.7395,0.7395,0,0,0.004347884072893215
2015-03-12T22:00:00Z,0.7315,0.7315,0.7315,0.7315,0,0,0.004608749496257986
2015-03-15T22:00:00Z,0.7344,0.7344,0.7344,0.7344,0,0,0.004486695960810987
2015-03-16T22:00:00Z,0.7328,0.7328,0.7328,0.7328,0,0,0.004280503392181634
2015-03-17T22:00:00Z,0.7431,0.7431,0.7431,0.7431,0,0,0.00471046743559723
2015-03-18T22:00:00Z,0.7325,0.7325,0.7325,0.7325,0,0,0.005131148333054566
2015-03-19T22:00:00Z,0.7458,0.7458,0.7458,0.7458,0,0,0.005714637737836381
2015-03-22T22:00:00Z,0.7554,0.7554,0.7554,0.7554,0,0,0.005992163613705207
2015-03-23T22:00:00Z,0.7542,0.7542,0.7542,0.7542,0,0,0.005649866212726263
2015-03-24T22:00:00Z,0.7525,0.7525,0.7525,0.7525,0,0,0.005367732911817247
2015-03-25T22:00:00Z,0.7519,0.7519,0.7519,0.7519,0,0,0.005027180560973153
2015-03-26T22:00:00Z,0.7464,0.7464,0.7464,0.7464,0,0,0.005060953378046504
2015-03-29T22:00:00Z,0.7363,0.7363,0.7363,0.7363,0,0,0.00542088527961461
2015-03-30T22:00:00Z,0.7321,0.7321,0.7321,0.7321,0,0,0.005333679188213565
2015-03-31T22:00:00Z,0.7312,0.7312,0.7312,0.7312,0,0,0.005016987817626883
2015-04-01T22:00:00Z,0.7296,0.7296,0.7296,0.7296,0,0,0.004772917259224958
2015-04-02T22:00:00Z,0.7363,0.7363,0.7363,0.7363,0,0,0.00491056602642317
2015-04-05T22:00:00Z,0.7321,0.7321,0.7321,0.7321,0,0,0.0048598113102500855
2015-04-06T22:00:00Z,0.7323,0.7323,0.7323,0.7323,0,0,0.004526967645232221
2015-04-07T22:00:00Z,0.7384,0.7384,0.7384,0.7384,0,0,0.0046393270991442045
2015-04-08T22:00:00Z,0.7391,0.7391,0.7391,0.7391,0,0,0.004357946592062478
2015-04-09T22:00:00Z,0.738,0.738,0.738,0.738,0,0,0.004125236121200871
2015-04-12T22:00:00Z,0.7295,0.7295,0.7295,0.7295,0,0,0.004437719255400806
2015-04-13T22:00:00Z,0.7334,0.7334,0.7334,0.7334,0,0,0.004399310737157892
2015-04-14T22:00:00Z,0.7376,0.7376,0.7376,0.7376,0,0,0.0043850742559323275
2015-04-15T22:00:00Z,0.7476,0.7476,0.7476,0.7476,0,0,0.004786140380508591
2015-04-16T22:00:00Z,0.7447,0.7447,0.7447,0.7447,0,0,0.004651416067615121
2015-04-19T22:00:00Z,0.7383,0.7383,0.7383,0.7383,0,0,0.004776314919928332
2015-04-20T22:00:00Z,0.7373,0.7373,0.7373,0.7373,0,0,0.004506578139933451
2015-04-21T22:00:00Z,0.743,0.743,0.743,0.743,0,0,0.004591822558509636
2015-04-22T22:00:00Z,0.742,0.742,0.742,0.742,0,0,0.004335263804330376
2015-04-23T22:00:00Z,0.7463,0.7463,0.7463,0.7463,0,0,0.004332744961163919
2015-04-26T22:00:00Z,0.7478,0.7478,0.7478,0.7478,0,0,0.0041304060353665
2015-04-27T22:00:00Z,0.7633,0.7633,0.7633,0.7633,0,0,0.004942519889983176
2015-04-28T22:00:00Z,0.7661,0.7661,0.7661,0.7661,0,0,0.004789482754984379
2015-04-29T22:00:00Z,0.7563,0.7563,0.7563,0.7563,0,0,0.005147376843914068
2015-04-30T22:00:00Z,0.7483,0.7483,0.7483,0.7483,0,0,0.0053511356407773495
2015-05-03T22:00:00Z,0.7508,0.7508,0.7508,0.7508,0,0,0.005147483095007543
2015-05-04T22:00:00Z,0.7578,0.7578,0.7578,0.7578,0,0,0.005279805731078433
2015-05-05T22:00:00Z,0.7592,0.7592,0.7592,0.7592,0,0,0.005002676750287114
